12.38	16.22987558
12.4	4.629657249
12.42	2.311115615
12.44	13.8444874
12.46	11.51862712
12.48	9.200192521
12.5	9.185530506
12.52	9.170915427
12.54	6.867260296
12.56	4.570912593
12.58	6.845512183
12.6	0
12.62	4.549268142
12.64	9.084198162
12.66	9.069905436
12.68	15.84740131
12.7	11.30181914
12.72	6.770473112
12.74	6.759888151
12.76	8.999115254
12.78	4.492545216
12.8	6.728332147
12.82	17.91434468
12.84	6.707458997
12.86	4.464714145
12.88	6.686715766
12.9	8.901856658
12.92	19.99830375
12.94	2.218613962
12.96	6.645614254
12.98	2.21180607
13	8.833671472
13.02	4.410080196
13.04	11.00836356
13.06	8.793262647
13.08	2.1949689
13.1	2.191632381
13.12	8.753224221
13.14	15.29492915
13.16	6.545051409
13.18	10.89193892
13.2	4.350203549
13.22	10.85912865
13.24	10.84279803
13.26	10.82651678
13.28	10.81028468
13.3	10.79410151
13.32	8.622373634
13.34	2.152376214
13.36	17.19334939
13.38	17.16776595
13.4	6.428347147
13.42	6.418810638
13.44	8.54573677
13.46	6.399822838
13.48	2.130123765
13.5	10.63491303
13.52	2.123850763
13.54	14.84509736
13.56	14.823304
13.58	16.9160857
13.6	12.66849432
13.62	12.64997903
13.64	8.421012109
13.66	4.204370495
13.68	8.396505838
13.7	12.57645974
13.72	6.279107102
13.74	12.54002191
13.76	4.173960878
13.78	12.50379614
13.8	8.32384146
13.82	14.545744
13.84	6.224925523
13.86	14.50396896
13.88	0
13.9	14.46243495
13.92	6.189324718
13.94	12.36097704
13.96	6.171677706
13.98	4.108594776
14	8.205509048
14.02	8.193861954
14.04	8.182248126
14.06	4.085333711
14.08	8.159119702
14.1	14.25830844
14.12	14.23821464
14.14	6.09350478
14.16	8.113255858
14.18	10.12733871
14.2	2.022629556
14.22	4.03959875
14.24	10.08488582
14.26	14.09914024
14.28	6.034069566
14.3	8.034232092
14.32	8.023069447
14.34	4.00596901
14.36	4.000418841
14.38	11.98465246
14.4	9.973412194
14.42	21.91123525
14.44	13.92430311
14.46	7.94579781
14.48	9.918601632
14.5	5.942996247
14.52	15.82627752
14.54	13.82904682
14.56	15.783032
14.58	13.79131116
14.6	9.837515054
14.62	9.82413039
14.64	9.810782396
14.66	15.67595348
14.68	13.69787415
14.7	7.816765554
14.72	11.70930497
14.74	9.744587263
14.76	11.6777474
14.78	9.718360713
14.8	19.4106015
14.82	11.63073136
14.84	15.48685876
14.86	13.53286533
14.88	17.37614332
14.9	9.640528317
14.92	11.55321398
14.94	5.768917693
14.96	9.60208169
14.98	17.26080261
15	11.49194636
15.02	9.563943108
15.04	13.37181729
15.06	9.538686705
15.08	5.715665337
15.1	9.513564501
15.12	7.600842712
15.14	9.488575432
15.16	5.685678296
15.18	9.463718445
15.2	17.01241048
15.22	7.551194
15.24	1.885335669
15.26	7.531517252
15.28	7.521717627
15.3	7.511943698
15.32	13.12884189
15.34	9.365590661
15.36	16.83624395
15.38	11.20965442
15.4	11.19518401
15.42	18.6345854
15.44	3.722118661
15.46	11.15199808
15.48	9.281397834
15.5	7.415595858
15.52	16.66372065
15.54	14.7932496
15.56	7.387175961
15.58	11.06662718
15.6	9.210438991
15.62	14.71795015
15.64	7.349623016
15.66	7.340294919
15.68	10.99648604
15.7	3.660855123
15.72	12.79679361
15.74	5.47741525
15.76	9.117513355
15.78	16.39085503
15.8	7.275661558
15.82	18.16630476
15.84	16.32916216
15.86	19.93285791
15.88	16.28829341
15.9	9.037742441
15.92	10.8317538
15.94	3.606083582
15.96	14.40637553
15.98	12.5899041
16	3.592648267
16.02	16.1468652
16.04	17.91873708
16.06	12.52759785
16.08	1.787445497
16.1	12.49667769
16.12	3.56607867
16.14	0
16.16	19.56520565
16.18	14.21176862
16.2	15.96863256
16.22	12.40483529
16.24	7.079806069
16.26	19.44567965
16.28	19.42195125
16.3	15.87132105
16.32	10.56800156
16.34	5.277577029
16.36	7.028225384
16.38	17.54925583
16.4	10.51680021
16.42	17.50679683
16.44	10.49138705
16.46	15.71809042
16.48	31.39829304
16.5	47.04074611
16.52	31.32279362
16.54	36.49937822
16.56	36.45560358
16.58	29.47632827
16.6	25.97740848
16.62	32.86539841
16.64	29.37078751
16.66	22.43324107
16.68	6.894317723
16.7	12.0507091
16.72	13.75588187
16.74	10.30467299
16.76	12.00787455
16.78	8.566903343
16.8	17.11355538
16.82	18.80268766
16.84	17.07319762
16.86	13.64247265
16.88	13.62642546
16.9	10.20781229
16.92	20.39166795
16.94	13.57851207
16.96	22.03925191
16.98	15.24010346
17	21.98777449
17.02	21.96212686
17.04	10.12455677
17.06	13.48370011
17.08	23.56904922
17.1	18.49704029
17.12	35.27158536
17.14	21.80950272
17.16	23.45998704
17.18	16.737772
17.2	21.73399228
17.22	16.69918424
17.24	13.34396621
17.26	16.66077602
17.28	19.96996662
17.3	29.92058297
17.32	6.641399042
17.34	13.26759458
17.36	9.939319686
17.38	23.16526268
17.4	16.52774324
17.42	13.20713104
17.44	14.84111493
17.46	13.17710785
17.48	6.581073997
17.5	14.79062527
17.52	6.566165571
17.54	22.95557935
17.56	11.46481934
17.58	11.45187862
17.6	16.34138206
17.62	13.05838364
17.64	17.93508083
17.66	0
17.68	4.88040685
17.7	12.99982965
17.72	11.36211483
17.74	16.21343937
17.76	16.19532717
17.78	12.94180471
17.8	17.77514791
17.82	27.44010036
17.84	12.89862891
17.86	12.88430171
17.88	11.26125585
17.9	9.64180781
17.92	14.44670187
17.94	14.43072787
17.96	14.4147896
17.98	12.7990106
18	14.38301975
18.02	25.54166744
18.04	11.16219329
18.06	11.14993441
18.08	12.72880315
18.1	15.89356893
18.12	15.87617257
18.14	7.929407369
18.16	7.920747651
18.18	12.65937131
18.2	15.80697111
18.22	14.21078949
18.24	15.77259899
18.26	17.33101661
18.28	20.45989133
18.3	7.860661881
18.32	14.13387628
18.34	17.25606022
18.36	18.80446214
18.38	17.21882778
18.4	20.3275948
18.42	12.49582381
18.44	14.04268634
18.46	14.02760379
18.48	29.58205849
18.5	24.88451012
18.52	13.98255244
18.54	12.41564481
18.56	7.751489305
18.58	6.194574823
18.6	13.92293811
18.62	13.90811493
18.64	9.2622158
18.66	27.75712864
18.68	21.56596818
18.7	21.54310775
18.72	16.90880431
18.74	15.35538139
18.76	15.33915733
18.78	13.79067118
18.8	18.36817588
18.82	21.40697017
18.84	21.38444995
18.86	13.73269996
18.88	18.29104569
18.9	15.2265547
18.92	10.64742369
18.94	15.19468968
18.96	10.62516548
18.98	6.065183839
19	15.14714489
19.02	12.10509088
19.04	12.09249249
19.06	4.529970252
19.08	15.08421916
19.1	4.520571145
19.12	16.55825016
19.14	18.04484604
19.16	22.53273208
19.18	4.501891098
19.2	14.99081842
19.22	7.487682779
19.24	16.45593948
19.26	20.92237921
19.28	19.40796034
19.3	19.38803869
19.32	14.89858346
19.34	16.37165506
19.36	10.40766565
19.38	23.76463421
19.4	26.70791483
19.42	19.26937472
19.44	16.28824197
19.46	16.27166273
19.48	14.77737972
19.5	10.33365885
19.52	13.27265169
19.54	13.25919831
19.56	19.1327826
19.58	10.29184675
19.6	16.15656008
19.62	13.20566041
19.64	4.39744814
19.66	14.64339518
19.68	14.62866006
19.7	18.9981415
19.72	20.43899189
19.74	7.292317367
19.76	21.85502901
19.78	20.37760711
19.8	4.362263275
19.82	18.88425635
19.84	21.76778089
19.86	20.29634064
19.88	18.82783197
19.9	18.80909984
19.92	21.68123715
19.94	14.43980685
19.96	24.52332366
19.98	20.17566739
20	20.15569669
20.02	18.6974971
20.04	17.24217901
20.06	22.96688546
20.08	20.0762138
20.1	17.19123639
20.12	21.46790424
20.14	18.58723118
20.16	19.99736504
20.18	18.55076882
20.2	21.3837601
20.22	31.33214869
20.24	15.65075511
20.26	25.58530847
20.28	26.98035888
20.3	26.95405549
20.32	34.0140684
20.34	26.90160471
20.36	28.28995476
20.38	29.67560945
20.4	14.11753489
20.42	28.20770836
20.44	42.27060116
20.46	28.15314687
20.48	25.31335184
20.5	36.5284393
20.52	23.8609498
20.54	23.83796516
20.56	37.82386399
20.58	34.98842738
20.6	33.55663125
20.62	39.111841
20.64	58.61152811
20.66	48.79617016
20.68	76.6063433
20.7	82.09917923
20.72	115.3851893
20.74	118.052851
20.76	199.810404
20.78	237.0479517
20.8	470.875263
20.82	601.8679154
20.84	895.7248238
20.86	841.0182692
20.88	1084.424668
20.9	1099.938554
20.92	761.5187622
20.94	645.2320495
20.96	453.5761154
20.98	520.4326259
21	423.9129544
21.02	354.9806354
21.04	382.0324419
21.06	322.8503035
21.08	273.3461322
21.1	196.6263055
21.12	160.9744682
21.14	134.9239556
21.16	76.24930528
21.18	87.06071391
21.2	81.54329908
21.22	62.45828113
21.24	59.68709359
21.26	33.88158451
21.28	46.03614592
21.3	44.64067019
21.32	29.73285135
21.34	36.45651429
21.36	36.42277468
21.38	36.38909858
21.4	28.27648896
21.42	29.59565169
21.44	37.63246615
21.46	24.17001709
21.48	34.88012125
21.5	34.84805572
21.52	26.78157704
21.54	28.09485354
21.56	37.4254658
21.58	33.38499189
21.6	29.35191277
21.62	27.9921244
21.64	22.63959742
21.66	25.27999413
21.68	29.24489136
21.7	15.93723276
21.72	22.55720582
21.74	26.51376852
21.76	25.16520784
21.78	19.84924567
21.8	18.50917158
21.82	27.73861727
21.84	22.43475712
21.86	22.41448052
21.88	22.39424122
21.9	27.63851891
21.92	24.98374165
21.94	43.35374242
21.96	32.8141985
21.98	35.40748339
22	20.96337226
22.02	34.03492068
22.04	28.77296845
22.06	16.98698475
22.08	22.19387743
22.1	20.86968638
22.12	23.45743294
22.14	13.02028156
22.16	20.8138833
22.18	24.69447788
22.2	24.67250925
22.22	29.84017631
22.24	36.29491349
22.26	20.72155095
22.28	19.40923555
22.3	34.90568671
22.32	36.16646468
22.34	30.97242613
22.36	46.4176121
22.38	29.62953202
22.4	29.60341445
22.42	32.14928672
22.44	23.12711992
22.46	17.97194771
22.48	20.52133005
22.5	29.47352765
22.52	30.72802396
22.54	28.14268482
22.56	34.50852618
22.58	35.75533289
22.6	21.68963322
22.62	22.9454526
22.64	19.10453904
22.66	17.81537072
22.68	20.34270391
22.7	17.78438862
22.72	22.84577841
22.74	19.02162456
22.76	21.53914699
22.78	20.25457491
22.8	13.91296673
22.82	27.80186894
22.84	20.20207045
22.86	16.40001239
22.88	16.38586747
22.9	18.89047781
22.92	17.61593315
22.94	22.62957471
22.96	21.35400854
22.98	27.61087114
23	28.84114748
23.02	28.81642756
23.04	27.53993559
23.06	18.76116341
23.08	31.24187676
23.1	23.72354777
23.12	31.18855859
23.14	28.66901159
23.16	38.60792811
23.18	33.5976431
23.2	36.05567413
23.22	48.44747309
23.24	53.37110647
23.26	48.36530287
23.28	99.1268193
23.3	105.2330879
23.32	190.5012889
23.34	210.1154123
23.36	495.2049563
23.38	636.6859205
23.4	716.2825449
23.42	646.6996688
23.44	628.9251632
23.46	506.6503019
23.48	345.2631779
23.5	315.5099563
23.52	185.2240519
23.54	236.5436535
23.56	168.9946845
23.58	137.0413411
23.6	150.3745413
23.62	134.369558
23.64	165.9899289
23.66	132.9261584
23.68	149.8737347
23.7	160.7059575
23.72	124.0797735
23.74	91.15579227
23.76	70.43532619
23.78	87.36447576
23.8	43.6460588
23.82	52.08965165
23.84	43.5738841
23.86	59.25990334
23.88	32.62646474
23.9	32.59955881
23.92	31.36630197
23.94	31.34047975
23.96	30.11028938
23.98	37.30607424
24	32.46570683
24.02	24.02894162
24.04	14.40554675
24.06	25.18905958
24.08	29.9624368
24.1	16.7652458
24.12	23.93078561
24.14	26.30237802
24.16	23.89175246
24.18	16.71059928
24.2	34.58663154
24.22	20.25842939
24.24	25.00477938
24.26	30.93315817
24.28	34.47437438
24.3	14.25369371
24.32	20.17637666
24.34	24.90358828
24.36	29.62315539
24.38	20.12747064
24.4	23.66026176
24.42	20.09500118
24.44	18.89770034
24.46	31.86419095
24.48	36.5553778
24.5	48.30857034
24.52	48.26976943
24.54	44.70193234
24.56	74.0516731
24.58	95.13301541
24.6	171.3417538
24.62	170.0321076
24.64	280.0328093
24.66	259.906793
24.68	255.0202496
24.7	187.0228656
24.72	164.6831829
24.74	126.0410174
24.76	90.95387195
24.78	79.23012094
24.8	61.70386668
24.82	62.8182251
24.84	47.65751969
24.86	29.03645222
24.88	33.65563507
24.9	35.94827208
24.92	41.71340537
24.94	26.62919784
24.96	37.0201022
24.98	35.83496618
25	23.10113158
25.02	27.69955137
25.04	29.98426163
25.06	28.80837875
25.08	31.08863497
25.1	26.46214751
25.12	25.29179025
25.14	29.86690077
25.16	37.87834111
25.18	24.08556199
25.2	29.79693507
25.22	27.4834041
25.24	27.46197934
25.26	37.7308096
25.28	26.27676438
25.3	37.6721263
25.32	17.11038853
25.34	27.35536715
25.36	29.611992
25.38	26.17491952
25.4	25.017489
25.42	37.49719386
25.44	46.55140034
25.46	39.70829823
25.48	36.27670381
25.5	41.91258498
25.52	46.40788042
25.54	56.55139284
25.56	87.02213268
25.58	94.86024662
25.6	179.423469
25.62	253.7043676
25.64	403.3640705
25.66	291.5936043
25.68	330.7440756
25.7	306.8848325
25.72	241.5020384
25.74	212.1355091
25.76	143.5602801
25.78	112.0719101
25.8	72.78831604
25.82	63.78115056
25.84	80.50436585
25.86	67.03596957
25.88	63.63579476
25.9	41.27609248
25.92	59.08037206
25.94	47.89680783
25.96	40.06928936
25.98	52.27310341
26	47.78817344
26.02	43.31002088
26.04	42.16765541
26.06	45.46236731
26.08	36.56408603
26.1	38.75088976
26.12	44.2534096
26.14	42.00913253
26.16	36.45420961
26.18	41.94606553
26.2	33.09047755
26.22	23.14597491
26.24	25.33137007
26.26	35.21727423
26.28	25.29349075
26.3	25.27459469
26.32	23.05957739
26.34	30.72316977
26.36	40.56821588
26.38	24.10367789
26.4	39.41303134
26.42	30.63178652
26.44	45.91354187
26.46	30.58630403
26.48	34.92984548
26.5	35.99470301
26.52	39.23786564
26.54	39.2088268
26.56	54.41643346
26.58	50.02612627
26.6	68.46345574
26.62	65.15518639
26.64	68.36251224
26.66	100.8417528
26.68	123.5258208
26.7	160.2476178
26.72	273.7324187
26.74	410.8398416
26.76	790.8272046
26.78	754.6179281
26.8	946.0883861
26.82	929.2262613
26.84	830.5231419
26.86	713.6613574
26.88	524.9046555
26.9	447.1344179
26.92	264.2176143
26.94	235.047193
26.96	186.6147304
26.98	196.1241992
27	125.3012676
27.02	121.9998346
27.04	84.47941214
27.06	89.76105727
27.08	83.28914411
27.1	74.69253532
27.12	79.96980372
27.14	77.78099116
27.16	77.7247904
27.18	68.09308332
27.2	68.04395771
27.22	60.55796227
27.24	72.19254535
27.26	61.53167225
27.28	76.32920552
27.3	74.15561561
27.32	55.04746763
27.34	61.35503785
27.36	67.65356387
27.38	65.49242961
27.4	81.27913649
27.42	72.78244247
27.44	93.81168926
27.46	73.73176658
27.48	75.78425413
27.5	83.09285758
27.52	80.93151718
27.54	87.17573874
27.56	112.3074011
27.58	94.3934649
27.6	107.9555055
27.62	138.2513294
27.64	167.4575819
27.66	149.5595482
27.68	257.0989735
27.7	319.5828021
27.72	661.6689798
27.74	654.9439676
27.76	957.7547278
27.78	846.6848751
27.8	838.8029887
27.82	701.9749686
27.84	596.5202063
27.86	563.9075363
27.88	348.692496
27.9	299.7033362
27.92	236.2790181
27.94	188.477199
27.96	158.3346962
27.98	138.5755845
28	145.7123172
28.02	127.0223571
28.04	104.2307428
28.06	107.2516184
28.08	91.7150476
28.1	100.9191693
28.12	75.12209272
28.14	87.41001487
28.16	86.3215498
28.18	95.50383023
28.2	85.17537506
28.22	77.93775625
28.24	84.03239192
28.26	89.09450411
28.28	74.70566456
28.3	87.94848392
28.32	92.99738838
28.34	97.01807219
28.36	105.1194359
28.38	95.8642991
28.4	103.9552882
28.42	106.9389176
28.44	130.272953
28.46	99.66846906
28.48	116.8815257
28.5	126.9574728
28.52	126.8702863
28.54	81.13866647
28.56	68.92057281
28.58	93.18158581
28.6	57.69253829
28.62	55.63014848
28.64	58.62440906
28.66	50.50375388
28.68	47.4411164
28.7	36.31308498
28.72	37.2963376
28.74	26.1903827
28.76	35.23228324
28.78	31.18450829
28.8	31.16330981
28.82	48.22008941
28.84	35.13661519
28.86	34.10955963
28.88	23.05847397
28.9	30.05589909
28.92	26.03081543
28.94	19.00965319
28.96	19.99663724
28.98	42.96373404
29	26.95902185
29.02	28.93645856
29.04	23.9312755
29.06	17.93636961
29.08	27.88224352
29.1	27.86349376
29.12	33.81150647
29.14	33.7888021
29.16	27.80740053
29.18	14.88683284
29.2	26.77834405
29.22	35.6805518
29.24	30.70436157
29.26	21.77562268
29.28	31.65247041
29.3	31.63133706
29.32	34.5736922
29.34	26.65335188
29.36	33.54111872
29.38	28.58955456
29.4	39.40763319
29.42	40.36596997
29.44	44.27467993
29.46	39.32914392
29.48	41.26820528
29.5	48.11432154
29.52	59.85774056
29.54	60.79873962
29.56	70.55828058
29.58	72.4702937
29.6	102.7654568
29.62	91.9353179
29.64	140.7480872
29.66	161.1669688
29.68	236.2206885
29.7	364.8297971
29.72	726.2551652
29.74	793.9701859
29.76	1095.253057
29.78	1016.698343
29.8	1000.475267
29.82	867.6748491
29.84	771.9498112
29.86	683.1425753
29.88	471.2898294
29.9	376.980779
29.92	245.021552
29.94	237.1190774
29.96	156.6879795
29.98	149.8199566
30	108.1875562
30.02	113.9089166
30.04	89.71423376
30.06	82.90762288
30.08	74.18302559
30.1	102.0596494
30.12	55.80562931
30.14	60.57716709
30.16	73.99080029
30.18	77.78409502
30.2	68.13701649
30.22	63.29769204
30.24	72.84116807
30.26	50.76433985
30.28	47.85999358
30.3	49.74230746
30.32	59.26993069
30.34	78.33880126
30.36	61.10314665
30.38	64.88035838
30.4	59.11761912
30.42	68.60864666
30.44	52.3757613
30.46	56.14888877
30.48	68.47678106
30.5	52.27516448
30.52	55.09126964
30.54	45.56362672
30.56	62.60996115
30.58	65.41407897
30.6	67.26719535
30.62	74.79887823
30.64	62.45038791
30.66	77.54047518
30.68	68.9860146
30.7	79.33069538
30.72	79.28028983
30.74	90.54851508
30.76	77.29444744
30.78	85.7235938
30.8	73.43080696
30.82	66.79853768
30.84	66.75626823
30.86	47.92136292
30.88	48.83012078
30.9	45.04549343
30.92	48.76848874
30.94	38.42782814
30.96	45.89699774
30.98	35.57117369
31	34.61329221
31.02	27.11227456
31.04	30.83250796
31.06	33.61433735
31.08	23.3286382
31.1	23.31400567
31.12	18.63951376
31.14	21.42201392
31.16	30.71669339
31.18	24.18589236
31.2	19.52254761
31.22	28.80099559
31.24	27.85453131
31.26	22.26972317
31.28	15.76455284
31.3	12.0477356
31.32	21.30195359
31.34	22.21429545
31.36	14.80032219
31.38	26.80891584
31.4	24.94452652
31.42	23.08245179
31.44	15.68633401
31.46	28.58676551
31.48	19.35323583
31.5	30.39340675
31.52	23.93151089
31.54	26.67634192
31.56	22.98264307
31.58	15.61855137
31.6	20.199776
31.62	21.10493073
31.64	29.3452946
31.66	17.4130431
31.68	24.72962863
31.7	21.96837868
31.72	22.86966928
31.74	13.71337724
31.76	28.32359156
31.78	22.82760136
31.8	25.55124822
31.82	13.67978726
31.84	23.69712193
31.86	15.48479725
31.88	26.39910005
31.9	24.56346252
31.92	20.00245838
31.94	20.89890724
31.96	26.33473563
31.98	28.13377799
32	25.39568695
32.02	23.56736495
32.04	28.08246928
32.06	20.82272329
32.08	20.81008215
32.1	28.03135506
32.12	30.72542711
32.14	20.77225444
32.16	33.39600214
32.18	24.35530941
32.2	23.43907876
32.22	37.84024643
32.24	41.41905103
32.26	60.29133969
32.28	59.35564888
32.3	69.20651943
32.32	81.74025862
32.34	95.16020558
32.36	156.1101079
32.38	216.9867326
32.4	402.3497437
32.42	448.6802593
32.44	450.2010815
32.46	397.1536029
32.48	365.6277982
32.5	380.5967025
32.52	302.6894221
32.54	267.7073732
32.56	184.6063361
32.58	148.8453512
32.6	140.7398838
32.62	126.4126562
32.64	103.2057714
32.66	110.2574444
32.68	127.0754886
32.7	105.6858159
32.72	98.52251356
32.74	117.091622
32.76	117.908598
32.78	124.9264547
32.8	122.1960118
32.82	108.8496741
32.84	112.3228216
32.86	107.8369379
32.88	105.1230795
32.9	108.5922804
32.92	149.1145664
32.94	118.1637816
32.96	124.2629757
32.98	102.1708821
33	109.1525531
33.02	103.8099837
33.04	115.1784697
33.06	111.5960093
33.08	116.7994097
33.1	109.7096172
33.12	125.4336275
33.14	149.9053856
33.16	221.658141
33.18	243.4180835
33.2	415.6697071
33.22	460.0329325
33.24	509.5851293
33.26	462.9894528
33.28	343.1097745
33.3	379.5556051
33.32	308.700881
33.34	248.3833817
33.36	168.1066288
33.38	161.0448187
33.4	94.83209459
33.42	80.86177801
33.44	59.09038785
33.46	55.58218963
33.48	44.26635505
33.5	39.90336195
33.52	39.88023563
33.54	31.19254225
33.56	32.90640314
33.58	31.15645396
33.6	25.94870211
33.62	28.5270818
33.64	27.64665327
33.66	17.26918814
33.68	25.02588353
33.7	19.83667649
33.72	30.16886209
33.74	15.50648483
33.76	23.24634843
33.78	27.53539046
33.8	26.65958555
33.82	24.9252942
33.84	28.34699237
33.86	20.60417342
33.88	18.01832074
33.9	19.72304995
33.92	16.2836296
33.94	21.41357375
33.96	24.82554715
33.98	21.38910838
34	25.65227715
34.02	27.34681786
34.04	23.91482222
34.06	17.0722822
34.08	29.00635225
34.1	17.05284967
34.12	32.38198645
34.14	28.95688778
34.16	29.79162823
34.18	29.77471565
34.2	45.91207002
34.22	39.08810668
34.24	75.58413577
34.26	78.08767045
34.28	111.1305191
34.3	94.95910633
34.32	111.0048856
34.34	119.4107906
